Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789438608,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1789438609,5,,Aggregated,0.000000,0.000000,7,8,8,9,9,10,10,10,10,10,10,14,0,6,6.622650928745445,4.126087000258849,10.059882000859943,212.57142857142858
1789438610,10,,Aggregated,0.000000,0.000000,8,10,10,11,11,12,16,16,16,16,16,43,0,8,8.299394558064726,3.3773039995139698,16.21551000062027,225.7674418604651
1789438611,15,,Aggregated,12.000000,0.000000,9,9,10,11,11,12,15,16,16,16,16,86,0,8,8.024690907003004,3.3773039995139698,16.21551000062027,228.22093023255815
1789438612,20,,Aggregated,17.500000,0.000000,9,10,11,11,13,15,16,16,16,16,16,148,0,9,8.277361040433567,3.2849089984665625,16.462458999740193,225.8783783783784
1789438613,25,,Aggregated,26.333333,0.000000,9,10,11,11,13,15,16,17,19,19,19,215,0,9,8.343004358091072,3.0795590009802254,18.598902999656275,227.9860465116279
1789438614,30,,Aggregated,32.750000,0.000000,9,10,11,12,14,16,17,19,20,20,20,313,0,9,8.561836552729302,2.705999999307096,19.784292999247555,230.0990415335463
1789438615,35,,Aggregated,40.400000,0.000000,9,10,11,12,15,17,19,22,26,26,26,422,0,9,8.698848142191451,2.649915000802139,26.34528399903502,231.1777251184834
1789438616,40,,Aggregated,48.000000,0.000000,8,10,11,12,15,16,19,20,26,26,26,548,0,8,8.575469996363596,2.649915000802139,26.34528399903502,231.2317518248175
1789438617,45,,Aggregated,56.285714,0.000000,8,10,11,12,15,17,19,20,26,26,26,684,0,8,8.461045733923644,2.649915000802139,26.34528399903502,229.99269005847952
1789438618,50,,Aggregated,63.875000,0.000000,8,10,11,12,15,17,20,26,31,31,31,844,0,8,8.3484028850719,2.649915000802139,31.14922599888814,229.36966824644549
1789438619,50,,Aggregated,72.666667,0.000000,8,10,11,12,15,17,20,24,29,31,31,1013,0,8,8.405203263574034,2.649915000802139,31.14922599888814,228.0730503455084
1789438620,50,,Aggregated,81.000000,0.000000,8,10,11,12,15,17,20,23,29,31,31,1176,0,8,8.376009081626254,2.649915000802139,31.14922599888814,227.71428571428572
1789438621,50,,Aggregated,96.000000,0.000000,8,10,11,12,15,18,20,23,29,31,31,1336,0,8,8.431767499997113,2.649915000802139,31.14922599888814,227.5988023952096
1789438622,50,,Aggregated,109.600000,0.000000,8,10,11,12,15,18,22,24,29,31,31,1492,0,8,8.429320254031117,2.590909998616553,31.14922599888814,227.4396782841823
1789438623,50,,Aggregated,121.400000,0.000000,8,10,11,12,15,18,22,26,31,32,32,1662,0,8,8.546670649820133,2.590909998616553,32.33723899938923,227.1113116726835
1789438624,50,,Aggregated,132.300000,0.000000,8,10,11,12,15,19,23,26,31,32,32,1819,0,8,8.542116395268216,2.590909998616553,32.33723899938923,226.98130841121494
1789438625,50,,Aggregated,141.700000,0.000000,8,10,11,12,15,19,22,26,31,32,32,1981,0,8,8.48716938766768,2.590909998616553,32.33723899938923,226.9005552751136
1789438626,50,,Aggregated,148.700000,0.000000,8,10,11,12,15,19,24,27,45,60,60,2144,0,8,8.640967445420648,2.5848610002867645,60.451227000157814,226.45615671641792
1789438627,50,,Aggregated,154.600000,0.000000,8,10,11,12,15,19,23,27,45,60,60,2299,0,8,8.611748936487997,2.5848610002867645,60.451227000157814,226.37973031752935
1789438628,50,,Aggregated,158.400000,0.000000,8,10,11,12,15,18,22,26,45,60,60,2457,0,8,8.59208326006935,2.4974339994514594,60.451227000157814,226.32193732193733
1789438629,50,,Aggregated,160.400000,0.000000,8,10,11,12,15,19,23,26,45,60,60,2620,0,8,8.629382798465256,2.4697520002519013,60.451227000157814,226.406106870229
1789438630,50,,Aggregated,161.000000,0.000000,8,10,11,12,15,19,24,28,45,60,60,2778,0,8,8.654303226053209,2.4697520002519013,60.451227000157814,225.97408207343412
1789438631,50,,Aggregated,160.900000,0.000000,8,10,11,12,15,19,23,28,45,60,60,2941,0,8,8.60568223392499,2.4697520002519013,60.451227000157814,225.6031961917715
1789438632,50,,Aggregated,160.300000,0.000000,8,10,11,12,15,19,23,27,44,60,60,3100,0,8,8.543379479993863,2.4697520002519013,60.451227000157814,225.40612903225806
1789438633,50,,Aggregated,159.900000,0.000000,8,10,11,12,15,18,22,27,44,60,60,3260,0,8,8.512223134963792,2.4697520002519013,60.451227000157814,225.42546012269938
1789438634,50,,Aggregated,160.500000,0.000000,8,10,11,12,15,18,22,26,44,60,60,3426,0,8,8.510408796253346,2.4697520002519013,60.451227000157814,225.38587273788676
1789438635,50,,Aggregated,159.700000,0.000000,8,10,11,12,15,18,22,27,44,60,60,3582,0,8,8.52966115604611,2.4697520002519013,60.451227000157814,225.30290340591847
1789438636,50,,Aggregated,160.400000,0.000000,8,10,11,12,15,18,23,27,44,60,60,3741,0,8,8.555024080448302,2.4697520002519013,60.451227000157814,225.36434108527132
