Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789522742,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1789522743,2,,Aggregated,0.000000,0.000000,19,19,19,19,19,19,19,19,19,19,19,4,0,15,16.47824199972092,13.762681002845056,19.03244899585843,220.75
1789522744,4,,Aggregated,0.000000,0.000000,15,17,19,19,23,24,24,24,24,24,24,17,0,15,15.679625294390409,6.55982500029495,24.236525998276193,222.0
1789522745,6,,Aggregated,0.000000,0.000000,15,15,16,17,19,23,24,24,24,24,24,35,0,15,14.218555142412827,5.151382996700704,24.236525998276193,225.34285714285716
1789522746,8,,Aggregated,3.000000,0.000000,14,15,16,16,19,24,25,28,28,28,28,59,0,14,13.79383049147614,4.759206000017002,28.450924997741822,225.8135593220339
1789522747,10,,Aggregated,6.000000,0.000000,14,16,16,18,21,24,28,30,30,30,30,92,0,14,13.972557000274916,4.606727001373656,29.845764001947828,222.7391304347826
1789522748,10,,Aggregated,10.000000,0.000000,15,16,17,18,23,24,27,28,30,30,30,123,0,15,14.805177154553755,4.606727001373656,29.845764001947828,222.79674796747966
1789522749,10,,Aggregated,13.200000,0.000000,15,16,17,18,23,25,27,28,30,30,30,154,0,15,14.879310435189128,4.606727001373656,29.845764001947828,223.74025974025975
1789522750,10,,Aggregated,16.000000,0.000000,15,16,18,19,24,26,30,32,33,33,33,184,0,15,15.295604054462393,4.462821998458821,33.261008000408765,223.4673913043478
1789522751,10,,Aggregated,18.428571,0.000000,15,16,17,18,23,26,28,30,33,33,33,212,0,15,15.145825075551501,4.462821998458821,33.261008000408765,224.42924528301887
1789522752,10,,Aggregated,20.000000,0.000000,15,16,18,19,23,26,29,30,33,33,33,249,0,15,15.392324803381864,4.462821998458821,33.261008000408765,223.7871485943775
1789522753,10,,Aggregated,21.333333,0.000000,15,16,18,19,23,26,28,30,33,33,33,285,0,15,15.2978203895608,4.462821998458821,33.261008000408765,223.58947368421053
1789522754,10,,Aggregated,21.900000,0.000000,15,16,18,19,23,26,28,30,33,33,33,314,0,15,15.381707815403544,4.462821998458821,33.261008000408765,223.69108280254778
1789522755,10,,Aggregated,25.800000,0.000000,15,16,18,19,23,25,28,30,33,33,33,341,0,15,15.3360429943742,4.462821998458821,33.261008000408765,223.66862170087975
1789522756,10,,Aggregated,28.400000,0.000000,15,16,17,18,22,25,28,30,33,33,33,372,0,15,15.223701712540045,4.462821998458821,33.261008000408765,223.98387096774192
1789522757,10,,Aggregated,30.000000,0.000000,15,16,17,18,21,24,28,29,33,33,33,402,0,15,15.153204982777257,4.462821998458821,33.261008000408765,224.2089552238806
1789522758,10,,Aggregated,30.900000,0.000000,15,16,17,18,22,25,28,29,33,33,33,435,0,15,15.302628643885013,4.462821998458821,33.261008000408765,224.54252873563217
1789522759,10,,Aggregated,31.200000,0.000000,15,16,17,18,22,25,28,29,33,33,33,473,0,15,15.290428774003589,4.462821998458821,33.261008000408765,224.14799154334037
1789522760,10,,Aggregated,31.400000,0.000000,15,16,17,18,22,24,28,28,33,33,33,505,0,15,15.304543903183381,4.462821998458821,33.261008000408765,224.2930693069307
1789522761,10,,Aggregated,31.400000,0.000000,15,16,18,19,22,25,28,29,35,35,35,539,0,15,15.453356115218423,4.462821998458821,34.60963600082323,224.16141001855289
1789522762,10,,Aggregated,32.100000,0.000000,15,16,18,19,22,25,28,29,35,35,35,574,0,15,15.527699272013844,4.462821998458821,34.60963600082323,224.32578397212544
1789522763,10,,Aggregated,31.700000,0.000000,15,16,18,19,22,25,28,28,35,35,35,608,0,15,15.513870575899235,4.392434006149415,34.60963600082323,224.20723684210526
1789522764,10,,Aggregated,32.800000,0.000000,15,16,18,19,22,25,28,28,35,35,35,637,0,15,15.517746196445053,4.392434006149415,34.60963600082323,224.45211930926217
1789522765,10,,Aggregated,32.300000,0.000000,15,16,18,19,22,25,28,29,35,35,35,666,0,15,15.625288536238212,4.392434006149415,34.60963600082323,224.25675675675674
