Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789567152,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1789567153,2,,Aggregated,0.000000,0.000000,5,8,9,9,9,9,9,9,9,9,9,7,0,5,6.159720713964946,3.636302999439067,9.254291999241104,218.42857142857142
1789567154,4,,Aggregated,0.000000,0.000000,8,9,9,9,11,11,11,11,11,11,11,17,0,8,7.599910235138155,3.636302999439067,10.512486000152421,223.41176470588235
1789567155,6,,Aggregated,0.000000,0.000000,8,9,9,9,11,12,13,13,13,13,13,35,0,8,7.574759999884658,2.800286999445234,13.214151000283891,227.0857142857143
1789567156,8,,Aggregated,3.500000,0.000000,8,9,9,9,11,12,13,16,16,16,16,61,0,8,7.511635114690867,2.800286999445234,15.99657400038268,220.85245901639345
1789567157,10,,Aggregated,6.000000,0.000000,8,9,9,10,11,13,19,21,21,21,21,94,0,8,7.583406808494824,2.800286999445234,21.38630900026328,226.58510638297872
1789567158,10,,Aggregated,9.250000,0.000000,8,9,9,10,11,13,17,19,21,21,21,133,0,8,7.846715533847409,2.800286999445234,21.38630900026328,227.95488721804512
1789567159,10,,Aggregated,12.600000,0.000000,9,9,9,10,11,13,17,19,21,21,21,166,0,8,7.854440150603328,2.800286999445234,21.38630900026328,229.2710843373494
1789567160,10,,Aggregated,15.666667,0.000000,9,9,10,10,12,13,17,19,21,21,21,198,0,9,8.096629545466707,2.800286999445234,21.38630900026328,229.74747474747474
1789567161,10,,Aggregated,19.142857,0.000000,9,9,10,10,11,13,17,17,21,21,21,231,0,9,8.271842069266963,2.800286999445234,21.38630900026328,229.94372294372295
1789567162,10,,Aggregated,21.000000,0.000000,9,9,10,10,12,13,16,17,21,21,21,261,0,9,8.510833137929293,2.800286999445234,21.38630900026328,229.7471264367816
1789567163,10,,Aggregated,22.111111,0.000000,9,10,10,10,12,13,16,17,21,21,21,297,0,9,8.712489094268859,2.800286999445234,21.38630900026328,229.7003367003367
1789567164,10,,Aggregated,23.400000,0.000000,9,10,10,11,12,13,17,19,21,21,21,331,0,9,8.944575719037157,2.800286999445234,21.38630900026328,228.3534743202417
1789567165,10,,Aggregated,26.300000,0.000000,9,10,10,10,12,13,17,19,21,21,21,360,0,9,8.907798900001277,2.663737000148103,21.38630900026328,228.3388888888889
1789567166,10,,Aggregated,29.000000,0.000000,9,10,10,11,12,13,17,19,21,21,21,394,0,9,9.038343883245949,2.663737000148103,21.38630900026328,228.80710659898477
1789567167,10,,Aggregated,31.300000,0.000000,9,10,10,11,12,13,17,18,21,21,21,429,0,9,9.059648918411135,2.663737000148103,21.38630900026328,229.1911421911422
1789567168,10,,Aggregated,32.400000,0.000000,9,10,10,11,12,13,17,18,21,21,21,462,0,9,9.084953080079067,2.663737000148103,21.38630900026328,228.73376623376623
1789567169,10,,Aggregated,33.100000,0.000000,9,10,10,11,12,13,17,18,21,21,21,493,0,9,9.070593977681844,2.663737000148103,21.38630900026328,228.8762677484787
1789567170,10,,Aggregated,33.600000,0.000000,9,10,10,11,12,13,16,18,21,21,21,526,0,9,9.107450298472703,2.663737000148103,21.38630900026328,228.7661596958175
1789567171,10,,Aggregated,32.800000,0.000000,9,10,10,10,12,13,15,18,21,21,21,557,0,9,9.118021631953816,2.663737000148103,21.38630900026328,228.65709156193896
1789567172,10,,Aggregated,32.500000,0.000000,9,10,10,10,12,13,15,18,21,21,21,590,0,9,9.111124981356655,2.663737000148103,21.38630900026328,228.74915254237288
1789567173,10,,Aggregated,32.700000,0.000000,9,10,10,10,12,13,15,17,21,21,21,621,0,9,9.115213780999316,2.663737000148103,21.38630900026328,228.91787439613526
1789567174,10,,Aggregated,32.300000,0.000000,9,10,10,10,12,13,14,17,21,21,21,652,0,9,9.085387480061321,2.663737000148103,21.38630900026328,228.87883435582822
1789567175,10,,Aggregated,32.700000,0.000000,9,10,10,10,12,13,17,18,22,22,22,682,0,9,9.178030922285654,2.663737000148103,21.731208999881346,228.6656891495601
1789567177,10,,Aggregated,32.400000,0.000000,9,10,10,10,12,13,17,18,22,22,22,713,0,9,9.170752657785531,2.663737000148103,21.731208999881346,228.49789621318374
1789567178,10,,Aggregated,32.100000,0.000000,9,10,10,10,12,13,17,18,22,22,22,747,0,9,9.176681526103547,2.663737000148103,21.731208999881346,228.5127175368139
1789567179,10,,Aggregated,31.900000,0.000000,9,10,10,10,12,13,17,18,22,22,22,781,0,9,9.170943019205962,2.663737000148103,21.731208999881346,228.19846350832267
1789567180,10,,Aggregated,31.900000,0.000000,9,10,10,10,12,13,16,18,22,22,22,813,0,9,9.197377408365751,2.663737000148103,21.731208999881346,227.8917589175892
1789567181,10,,Aggregated,31.700000,0.000000,9,10,10,10,12,13,16,18,22,22,22,843,0,9,9.17081430723433,2.663737000148103,21.731208999881346,227.80308422301306
1789567182,10,,Aggregated,32.000000,0.000000,9,10,10,10,12,13,16,18,22,22,22,876,0,9,9.202633737442497,2.663737000148103,21.731208999881346,227.72260273972603
1789567183,10,,Aggregated,31.700000,0.000000,9,10,10,10,12,13,16,18,22,22,22,907,0,9,9.213555067253564,2.663737000148103,21.731208999881346,227.57662624035282
1789567184,10,,Aggregated,31.800000,0.000000,9,10,10,10,12,13,17,18,22,22,22,945,0,9,9.252044930157131,2.663737000148103,21.731208999881346,227.31746031746033
1789567185,10,,Aggregated,31.600000,0.000000,9,10,10,10,12,13,17,18,22,22,22,979,0,9,9.278282550560824,2.663737000148103,21.731208999881346,227.10214504596527
1789567186,10,,Aggregated,32.200000,0.000000,9,10,10,10,12,13,17,17,21,22,22,1009,0,9,9.290151351831591,2.663737000148103,21.731208999881346,227.49950445986124
1789567187,10,,Aggregated,32.400000,0.000000,9,10,10,10,12,13,17,17,21,22,22,1038,0,9,9.311043687859447,2.663737000148103,21.731208999881346,227.36705202312137
1789567188,10,,Aggregated,32.500000,0.000000,9,10,10,10,12,13,17,18,21,22,22,1074,0,9,9.323148607076007,2.663737000148103,21.731208999881346,227.29422718808195
1789567189,10,,Aggregated,32.400000,0.000000,9,10,10,10,12,13,16,17,21,22,22,1105,0,9,9.293472121266674,2.663737000148103,21.731208999881346,226.97828054298643
1789567190,10,,Aggregated,32.400000,0.000000,9,10,10,10,12,13,16,17,21,22,22,1135,0,9,9.294324509251796,2.663737000148103,21.731208999881346,226.85726872246696
1789567191,10,,Aggregated,32.500000,0.000000,9,10,10,10,12,13,16,17,21,22,22,1169,0,9,9.307245799830815,2.663737000148103,21.731208999881346,226.57313943541487
1789567192,10,,Aggregated,32.100000,0.000000,9,10,10,10,12,13,16,17,21,22,22,1199,0,9,9.320806165973359,2.663737000148103,21.731208999881346,226.65971643035863
1789567193,10,,Aggregated,32.400000,0.000000,9,10,10,10,12,13,16,17,22,36,36,1234,0,9,9.331502556728749,2.663737000148103,36.30505999990419,226.52512155591572
1789567194,10,,Aggregated,32.300000,0.000000,9,10,10,10,12,13,16,17,22,36,36,1261,0,9,9.331994478192605,2.663737000148103,36.30505999990419,226.45995241871532
1789567195,10,,Aggregated,32.600000,0.000000,9,10,10,10,12,13,16,17,22,36,36,1292,0,9,9.343911265478786,2.663737000148103,36.30505999990419,226.69117647058823
1789567196,10,,Aggregated,31.600000,0.000000,9,10,10,10,12,13,16,17,22,36,36,1328,0,9,9.34971193825104,2.663737000148103,36.30505999990419,226.49774096385542
1789567197,10,,Aggregated,31.600000,0.000000,9,10,10,10,12,13,16,17,22,36,36,1354,0,9,9.365875587146995,2.663737000148103,36.30505999990419,226.55612998522895
1789567198,10,,Aggregated,32.000000,0.000000,9,10,10,10,12,13,16,17,22,36,36,1386,0,9,9.37046706854143,2.663737000148103,36.30505999990419,226.44516594516594
1789567199,10,,Aggregated,31.700000,0.000000,9,10,10,10,12,13,16,17,22,36,36,1420,0,9,9.36734970704249,2.663737000148103,36.30505999990419,226.3718309859155
1789567200,10,,Aggregated,31.100000,0.000000,9,10,10,10,12,13,16,17,22,36,36,1454,0,9,9.368103613477636,2.663737000148103,36.30505999990419,226.34181568088033
1789567201,10,,Aggregated,31.100000,0.000000,9,10,10,10,12,13,16,17,22,36,36,1488,0,9,9.38469650268551,2.663737000148103,36.30505999990419,226.3521505376344
1789567202,10,,Aggregated,31.900000,0.000000,9,10,10,10,12,13,16,17,22,36,36,1522,0,9,9.380057828512067,2.663737000148103,36.30505999990419,226.3639947437582
1789567203,10,,Aggregated,31.800000,0.000000,9,10,10,10,12,13,16,17,22,36,36,1554,0,9,9.374832904116209,2.663737000148103,36.30505999990419,226.3989703989704
1789567204,10,,Aggregated,32.100000,0.000000,9,10,10,10,12,13,16,17,22,36,36,1586,0,9,9.368959290665344,2.663737000148103,36.30505999990419,226.57881462799494
1789567205,10,,Aggregated,31.900000,0.000000,9,10,10,10,12,13,16,17,22,36,36,1620,0,9,9.3714348827133,2.663737000148103,36.30505999990419,226.54506172839507
1789567206,10,,Aggregated,32.500000,0.000000,9,10,10,10,12,13,16,17,22,36,36,1650,0,9,9.37599291090671,2.663737000148103,36.30505999990419,226.55454545454546
1789567207,10,,Aggregated,32.500000,0.000000,9,10,10,10,12,13,16,17,22,36,36,1682,0,9,9.375122202137703,2.663737000148103,36.30505999990419,226.55231866825207
1789567208,10,,Aggregated,32.200000,0.000000,9,10,10,10,12,13,16,17,22,36,36,1717,0,9,9.372417052997012,2.663737000148103,36.30505999990419,226.44670937682002
1789567209,10,,Aggregated,32.800000,0.000000,9,10,10,10,12,13,16,17,22,36,36,1748,0,9,9.366398229401037,2.663737000148103,36.30505999990419,226.52517162471395
1789567210,10,,Aggregated,33.100000,0.000000,9,10,10,10,12,13,16,17,22,36,36,1783,0,9,9.368952984853147,2.663737000148103,36.30505999990419,226.44139091418955
1789567211,10,,Aggregated,32.900000,0.000000,9,10,10,10,12,13,15,17,22,36,36,1816,0,9,9.364959406934158,2.663737000148103,36.30505999990419,226.36123348017622
1789567212,10,,Aggregated,32.700000,0.000000,9,10,10,10,12,13,15,17,22,36,36,1844,0,9,9.366029687088309,2.663737000148103,36.30505999990419,226.27711496746204
1789567213,10,,Aggregated,32.600000,0.000000,9,10,10,10,12,13,15,17,27,36,36,1882,0,9,9.387336604138698,2.663737000148103,36.30505999990419,226.09670563230605
1789567214,10,,Aggregated,32.300000,0.000000,9,10,10,10,12,13,15,17,27,36,36,1909,0,9,9.388884182812895,2.663737000148103,36.30505999990419,226.0586694604505
1789567215,10,,Aggregated,32.500000,0.000000,9,10,10,10,12,13,15,17,27,36,36,1941,0,9,9.389950115397765,2.663737000148103,36.30505999990419,226.04379185986605
