Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789524585,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1789524586,10,,Aggregated,0.000000,0.000000,14,15,16,18,20,20,26,26,26,26,26,25,0,14,13.188706240034662,4.437598006916232,26.22851700289175,229.0
1789524587,20,,Aggregated,0.000000,0.000000,14,17,21,22,29,45,80,91,91,91,91,71,0,14,17.715512211561617,4.437598006916232,91.11683000082849,223.71830985915494
1789524588,30,,Aggregated,20.000000,0.000000,20,33,190,230,390,420,440,460,470,470,470,103,0,20,105.53361234979623,4.437598006916232,466.88339600223117,223.27184466019418
1789524589,40,,Aggregated,20.000000,0.000000,21,91,220,250,400,430,470,470,480,480,480,108,0,20,117.68350576878422,4.437598006916232,478.5608729944215,222.52777777777777
1789524590,50,,Aggregated,32.000000,0.000000,37,91,170,240,460,760,810,830,830,830,830,213,0,37,148.66495038986102,4.437598006916232,831.0710639998433,223.96713615023475
1789524591,60,,Aggregated,27.000000,0.000000,24,53,120,150,370,480,810,810,830,830,830,376,0,23,103.97678063565492,4.22956699912902,831.0710639998433,222.90691489361703
1789524592,70,,Aggregated,38.400000,0.000000,36,89,140,180,250,420,760,810,830,830,830,534,0,36,105.43645333134319,4.22956699912902,831.0710639998433,222.88202247191012
1789524593,80,,Aggregated,59.000000,0.000000,38,98,160,200,310,380,670,810,830,830,830,713,0,38,110.13810553572543,4.22956699912902,831.0710639998433,223.02664796633943
1789524594,90,,Aggregated,72.142857,0.000000,43,120,190,240,330,360,580,800,830,830,830,897,0,43,117.58247598099781,4.22956699912902,831.0710639998433,224.0490523968785
1789524595,100,,Aggregated,83.750000,0.000000,59,150,220,250,320,350,440,760,830,830,830,1115,0,59,126.24795104837283,4.22956699912902,831.0710639998433,224.28251121076232
1789524596,100,,Aggregated,95.555556,0.000000,55,130,170,220,310,350,410,740,830,830,830,1385,0,55,114.57093020360298,4.22956699912902,831.0710639998433,224.33357400722022
1789524597,100,,Aggregated,104.800000,0.000000,49,96,150,180,290,340,390,620,830,830,830,1664,0,49,102.2646080684983,4.22956699912902,831.0710639998433,224.0625
1789524598,100,,Aggregated,130.500000,0.000000,51,100,160,190,270,330,370,470,830,830,830,1903,0,51,103.3362798124086,4.22956699912902,831.0710639998433,224.00105097214924
1789524599,100,,Aggregated,154.000000,0.000000,49,89,140,170,260,320,370,460,830,830,830,2194,0,49,96.54677624292506,4.22956699912902,831.0710639998433,223.87648131267093
1789524600,100,,Aggregated,176.200000,0.000000,51,91,120,150,250,320,360,430,830,830,830,2483,0,51,93.65286462545399,4.22956699912902,831.0710639998433,224.0676600886025
1789524601,100,,Aggregated,202.600000,0.000000,49,84,120,150,230,310,350,410,830,830,830,2741,0,49,90.54889531556866,4.22956699912902,831.0710639998433,224.047792776359
1789524602,100,,Aggregated,221.600000,0.000000,47,76,110,140,220,300,350,390,810,830,830,3039,0,47,86.87948278870304,4.22956699912902,831.0710639998433,224.13688713392563
1789524603,100,,Aggregated,233.700000,0.000000,51,81,110,130,210,290,350,390,810,830,830,3308,0,51,86.5383288213093,4.22956699912902,831.0710639998433,224.23397823458282
1789524604,100,,Aggregated,246.700000,0.000000,50,75,110,120,200,270,350,380,810,830,830,3597,0,50,82.9648071181448,4.22956699912902,831.0710639998433,224.14678899082568
1789524605,100,,Aggregated,255.500000,0.000000,49,76,110,130,200,270,340,370,810,830,830,3847,0,49,82.48564120845553,4.22956699912902,831.0710639998433,224.13205094879126
1789524606,100,,Aggregated,265.500000,0.000000,49,73,100,120,190,260,340,370,810,830,830,4151,0,49,80.16411798382939,4.22956699912902,831.0710639998433,224.3139002649964
1789524607,100,,Aggregated,273.800000,0.000000,49,74,100,120,190,260,330,360,810,830,830,4405,0,49,80.32013925784318,4.22956699912902,831.0710639998433,224.2465380249716
1789524608,100,,Aggregated,275.000000,0.000000,47,69,99,120,190,250,330,360,810,830,830,4683,0,47,77.68424194103477,4.22956699912902,831.0710639998433,224.29233397394833
1789524609,100,,Aggregated,271.700000,0.000000,48,73,100,120,190,250,330,360,810,830,830,4952,0,48,78.85361107790331,4.22956699912902,831.0710639998433,224.09935379644588
1789524610,100,,Aggregated,277.400000,0.000000,48,70,100,120,190,240,330,350,810,830,830,5211,0,48,77.67561033444186,4.22956699912902,831.0710639998433,224.21895989253503
1789524611,100,,Aggregated,274.900000,0.000000,48,69,100,120,190,230,320,350,810,830,830,5502,0,48,77.68907694870845,4.22956699912902,831.0710639998433,224.11686659396582
1789524612,100,,Aggregated,277.500000,0.000000,48,71,100,120,190,240,320,350,810,830,830,5762,0,48,78.61318649302069,4.22956699912902,831.0710639998433,224.2537313432836
1789524613,100,,Aggregated,274.800000,0.000000,49,71,100,120,190,230,320,350,810,830,830,6029,0,49,77.73187344283043,4.22956699912902,831.0710639998433,224.3036987891856
1789524614,100,,Aggregated,271.400000,0.000000,50,72,100,120,190,240,320,350,810,830,830,6300,0,50,79.14602352140285,4.22956699912902,831.0710639998433,224.24539682539682
1789524615,100,,Aggregated,273.800000,0.000000,49,70,99,120,190,240,310,350,810,830,830,6578,0,49,77.54009872042542,4.22956699912902,831.0710639998433,224.1562785041046
1789524616,100,,Aggregated,268.200000,0.000000,49,70,100,120,190,230,310,350,810,830,830,6850,0,49,77.52230038641319,4.22956699912902,831.0710639998433,224.14905109489052
1789524617,100,,Aggregated,270.800000,0.000000,49,68,96,120,190,230,310,350,810,830,830,7135,0,49,76.11987488576709,4.22956699912902,831.0710639998433,224.07778556412055
1789524618,100,,Aggregated,267.700000,0.000000,48,68,96,120,190,240,300,350,810,830,830,7372,0,48,76.36357240559231,4.22956699912902,831.0710639998433,224.09915897992403
1789524619,100,,Aggregated,272.700000,0.000000,48,67,95,110,190,240,300,340,810,830,830,7657,0,48,76.16484748179245,4.22956699912902,831.0710639998433,224.0169779286927
1789524620,100,,Aggregated,268.700000,0.000000,49,69,95,110,190,230,300,340,810,830,830,7929,0,49,76.09725022815778,4.22956699912902,831.0710639998433,224.05120443939967
1789524621,100,,Aggregated,270.700000,0.000000,49,68,92,110,190,230,300,340,800,830,830,8224,0,49,75.06599736040748,4.22956699912902,831.0710639998433,223.98881322957197
1789524622,100,,Aggregated,267.700000,0.000000,49,68,93,110,190,230,290,340,800,830,830,8482,0,49,75.12420446687105,4.22956699912902,831.0710639998433,224.0008252770573
1789524623,100,,Aggregated,270.600000,0.000000,48,67,91,110,180,230,290,340,800,830,830,8724,0,48,74.4723125389774,4.22956699912902,831.0710639998433,224.04034846400734
1789524624,100,,Aggregated,272.100000,0.000000,48,67,91,110,190,230,290,330,800,830,830,9039,0,48,74.67182650891141,4.22956699912902,831.0710639998433,224.0543201681602
1789524625,100,,Aggregated,272.600000,0.000000,48,67,92,110,190,230,290,330,800,830,830,9305,0,48,75.03001561096463,4.22956699912902,831.0710639998433,224.0263299301451
1789524626,100,,Aggregated,275.800000,0.000000,48,68,95,110,190,230,280,330,800,830,830,9574,0,48,75.01076836966227,4.22956699912902,831.0710639998433,224.07133904324212
1789524627,100,,Aggregated,270.800000,0.000000,49,68,96,120,180,230,280,330,800,830,830,9845,0,49,75.08678521810536,4.22956699912902,831.0710639998433,224.11985779583546
1789524628,100,,Aggregated,273.100000,0.000000,49,69,96,110,180,230,280,330,760,830,830,10115,0,49,74.87377288831527,4.22956699912902,831.0710639998433,224.14048442906574
